window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W113,Je,CP001,106,98,116,front_or_early,accepted_window,system_relevant_first,CP002@130:accepted_window,,CP002@130:accepted_window,W113_Je_late_minus_early_peak_influence,target_mode_low,15,1980;1981;1989;1991;1993;1994;1997;1998;2003;2005;2009;2010;2014;2017;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,106,98,116,front_or_early,candidate_window,system_relevant_first,CP002@126:accepted_window,,CP002@126:accepted_window,W113_Je_late_minus_early_peak_influence,target_mode_low,15,1980;1981;1989;1991;1993;1994;1997;1998;2003;2005;2009;2010;2014;2017;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,115,105,125,within_system_window,candidate_window,system_relevant_first,CP002@124:candidate_window,,CP002@124:candidate_window,W113_Je_late_minus_early_peak_influence,target_mode_mid,15,1984;1985;1987;1988;1990;1995;2000;2001;2004;2011;2012;2013;2018;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,116,106,126,within_system_window,candidate_window,system_relevant_first,CP002@138:unstable_window,,CP002@138:unstable_window,W113_Je_late_minus_early_peak_influence,target_mode_mid,15,1984;1985;1987;1988;1990;1995;2000;2001;2004;2011;2012;2013;2018;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,accepted_window,system_relevant_first,CP002@135:weak_window;CP003@125:weak_window,,CP002@135:weak_window;CP003@125:weak_window,W113_Je_late_minus_early_peak_influence,target_mode_mid,15,1984;1985;1987;1988;1990;1995;2000;2001;2004;2011;2012;2013;2018;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,109,99,119,within_system_window,accepted_window,system_relevant_first,CP002@135:weak_window,,CP002@135:weak_window,W113_Je_late_minus_early_peak_influence,target_mode_mid,15,1984;1985;1987;1988;1990;1995;2000;2001;2004;2011;2012;2013;2018;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,103,98,113,front_or_early,candidate_window,system_relevant_first,CP002@131:weak_window;CP003@119:weak_window,,CP002@131:weak_window,W113_Je_late_minus_early_peak_influence,target_mode_mid,15,1984;1985;1987;1988;1990;1995;2000;2001;2004;2011;2012;2013;2018;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,106,98,116,front_or_early,accepted_window,system_relevant_first,CP002@119:candidate_window,,,W113_P_earlier_minus_H_earlier,target_mode_high,15,1980;1981;1986;1989;1991;1992;2001;2003;2004;2010;2011;2012;2015;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,119,109,129,late_or_catchup,accepted_window,system_relevant_first,CP002@100:weak_window,,,W113_P_earlier_minus_H_earlier,target_mode_high,15,1980;1981;1986;1989;1991;1992;2001;2003;2004;2010;2011;2012;2015;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,119,109,129,late_or_catchup,accepted_window,system_relevant_first,CP002@101:weak_window;CP003@130:candidate_window,,CP003@130:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_high,15,1980;1981;1986;1989;1991;1992;2001;2003;2004;2010;2011;2012;2015;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,108,98,118,within_system_window,accepted_window,system_relevant_first,CP002@132:accepted_window,,CP002@132:accepted_window,W113_P_earlier_minus_H_earlier,target_mode_high,15,1980;1981;1986;1989;1991;1992;2001;2003;2004;2010;2011;2012;2015;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@101:candidate_window;CP003@131:candidate_window,,CP003@131:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_high,15,1980;1981;1986;1989;1991;1992;2001;2003;2004;2010;2011;2012;2015;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,118,108,128,within_system_window,accepted_window,system_relevant_first,CP002@133:candidate_window;CP003@107:weak_window,,CP002@133:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_low,15,1979;1982;1984;1988;1993;1994;1995;1998;2002;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,111,101,121,within_system_window,accepted_window,system_relevant_first,CP002@135:candidate_window;CP003@120:weak_window,,CP002@135:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_low,15,1979;1982;1984;1988;1993;1994;1995;1998;2002;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,113,103,123,within_system_window,accepted_window,system_relevant_first,CP002@128:candidate_window,,CP002@128:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_low,15,1979;1982;1984;1988;1993;1994;1995;1998;2002;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP002,113,103,123,within_system_window,accepted_window,system_relevant_first,CP001@134:weak_window,,CP001@134:weak_window,W113_P_earlier_minus_H_earlier,target_mode_low,15,1979;1982;1984;1988;1993;1994;1995;1998;2002;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,113,103,123,within_system_window,candidate_window,system_relevant_first,,,,W113_P_earlier_minus_H_earlier,target_mode_low,15,1979;1982;1984;1988;1993;1994;1995;1998;2002;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@133:accepted_window;CP003@101:weak_window,,CP002@133:accepted_window,W113_P_earlier_minus_H_earlier,target_mode_mid,15,1983;1985;1987;1990;1996;1997;1999;2000;2005;2006;2007;2013;2014;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,110,100,120,within_system_window,candidate_window,system_relevant_first,CP002@119:weak_window;CP003@128:weak_window,,CP003@128:weak_window,W113_P_earlier_minus_H_earlier,target_mode_mid,15,1983;1985;1987;1990;1996;1997;1999;2000;2005;2006;2007;2013;2014;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@130:weak_window,,CP002@130:weak_window,W113_P_earlier_minus_H_earlier,target_mode_mid,15,1983;1985;1987;1990;1996;1997;1999;2000;2005;2006;2007;2013;2014;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,113,103,123,within_system_window,candidate_window,system_relevant_first,CP002@102:weak_window;CP003@127:weak_window,,CP003@127:weak_window,W113_P_earlier_minus_H_earlier,target_mode_mid,15,1983;1985;1987;1990;1996;1997;1999;2000;2005;2006;2007;2013;2014;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,103,98,113,front_or_early,candidate_window,system_relevant_first,CP002@127:candidate_window,,CP002@127:candidate_window,W113_P_earlier_minus_H_earlier,target_mode_mid,15,1983;1985;1987;1990;1996;1997;1999;2000;2005;2006;2007;2013;2014;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,107,98,117,front_or_early,accepted_window,system_relevant_first,CP002@121:accepted_window,,,W113_P_earlier_minus_V_earlier,target_mode_high,15,1980;1981;1986;1989;1990;1991;1992;1996;2000;2001;2004;2010;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,118,108,128,within_system_window,accepted_window,system_relevant_first,CP002@103:weak_window,,,W113_P_earlier_minus_V_earlier,target_mode_high,15,1980;1981;1986;1989;1990;1991;1992;1996;2000;2001;2004;2010;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,accepted_window,system_relevant_first,CP002@128:candidate_window,,CP002@128:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_high,15,1980;1981;1986;1989;1990;1991;1992;1996;2000;2001;2004;2010;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP002,109,99,119,within_system_window,accepted_window,system_relevant_first,CP001@132:accepted_window;CP003@100:unstable_window,,CP001@132:accepted_window,W113_P_earlier_minus_V_earlier,target_mode_high,15,1980;1981;1986;1989;1990;1991;1992;1996;2000;2001;2004;2010;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,108,98,118,within_system_window,candidate_window,system_relevant_first,CP001@102:candidate_window;CP003@131:candidate_window,,CP003@131:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_high,15,1980;1981;1986;1989;1990;1991;1992;1996;2000;2001;2004;2010;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,117,107,127,within_system_window,accepted_window,system_relevant_first,CP002@131:candidate_window;CP003@106:weak_window,,CP002@131:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@135:candidate_window;CP003@121:accepted_window,,CP002@135:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,113,103,123,within_system_window,accepted_window,system_relevant_first,CP002@129:candidate_window,,CP002@129:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@133:weak_window,,CP002@133:weak_window,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@125:weak_window,,CP002@125:weak_window,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP003,114,104,124,within_system_window,weak_window,system_relevant_first,CP001@101:weak_window;CP002@131:accepted_window,,CP002@131:accepted_window,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP002,99,98,109,front_or_early,weak_window,system_relevant_first,CP001@124:candidate_window,,CP001@124:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP002,109,109,119,within_system_window,unstable_window,system_relevant_first,CP001@122:weak_window,,,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,108,98,118,within_system_window,candidate_window,system_relevant_first,,,,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,111,101,121,within_system_window,candidate_window,system_relevant_first,CP001@99:unstable_window;CP003@129:candidate_window,,CP003@129:candidate_window,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,117,107,127,within_system_window,accepted_window,system_relevant_first,CP002@133:candidate_window;CP003@136:weak_window;CP004@104:weak_window,,CP002@133:candidate_window;CP003@136:weak_window,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@121:accepted_window;CP003@136:candidate_window,,CP003@136:candidate_window,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,114,104,124,within_system_window,accepted_window,system_relevant_first,CP002@137:weak_window;CP003@105:weak_window,,CP002@137:weak_window,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,115,105,125,within_system_window,accepted_window,system_relevant_first,,,,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,114,104,124,within_system_window,candidate_window,system_relevant_first,CP001@138:unstable_window,,CP001@138:unstable_window,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP002,119,109,129,late_or_catchup,accepted_window,system_relevant_first,CP001@106:candidate_window;CP003@134:weak_window,,CP003@134:weak_window,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,117,107,127,within_system_window,accepted_window,system_relevant_first,CP002@100:candidate_window,,,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,candidate_window,system_relevant_first,CP002@137:weak_window;CP003@128:weak_window,,CP002@137:weak_window;CP003@128:weak_window,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,108,98,118,within_system_window,accepted_window,system_relevant_first,CP002@131:accepted_window,,CP002@131:accepted_window,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,106,98,116,front_or_early,accepted_window,system_relevant_first,CP002@130:candidate_window,,CP002@130:candidate_window,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP002,114,104,124,within_system_window,candidate_window,system_relevant_first,CP001@126:accepted_window,,CP001@126:accepted_window,W113_V_earlier_minus_Je_earlier,target_mode_mid,15,1984;1987;1988;1993;1994;1997;2003;2005;2011;2013;2014;2015;2017;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,107,98,117,front_or_early,weak_window,system_relevant_first,CP002@125:weak_window,,CP002@125:weak_window,W113_V_earlier_minus_Je_earlier,target_mode_mid,15,1984;1987;1988;1993;1994;1997;2003;2005;2011;2013;2014;2015;2017;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,128,118,138,post_window,candidate_window,fallback_no_system_relevant_candidate,CP002@138:unstable_window,,CP001@128:candidate_window;CP002@138:unstable_window,W113_V_earlier_minus_Je_earlier,target_mode_mid,15,1984;1987;1988;1993;1994;1997;2003;2005;2011;2013;2014;2015;2017;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,105,98,115,front_or_early,accepted_window,system_relevant_first,CP002@119:weak_window,,,W113_V_earlier_minus_Je_earlier,target_mode_mid,15,1984;1987;1988;1993;1994;1997;2003;2005;2011;2013;2014;2015;2017;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,119,109,129,late_or_catchup,weak_window,system_relevant_first,CP001@101:candidate_window,,,W113_V_earlier_minus_Je_earlier,target_mode_mid,15,1984;1987;1988;1993;1994;1997;2003;2005;2011;2013;2014;2015;2017;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP002,122,112,132,late_or_catchup,accepted_window,system_relevant_first,CP001@102:candidate_window;CP003@133:candidate_window,,CP003@133:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_high,15,1980;1981;1983;1986;1988;1989;1990;1991;1992;2001;2004;2011;2015;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,118,108,128,within_system_window,accepted_window,system_relevant_first,CP002@104:weak_window,,,W113_V_late_minus_early_peak_influence,target_mode_high,15,1980;1981;1983;1986;1988;1989;1990;1991;1992;2001;2004;2011;2015;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,117,107,127,within_system_window,accepted_window,system_relevant_first,CP002@135:candidate_window,,CP002@135:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_high,15,1980;1981;1983;1986;1988;1989;1990;1991;1992;2001;2004;2011;2015;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP002,111,101,121,within_system_window,candidate_window,system_relevant_first,CP001@134:accepted_window,,CP001@134:accepted_window,W113_V_late_minus_early_peak_influence,target_mode_high,15,1980;1981;1983;1986;1988;1989;1990;1991;1992;2001;2004;2011;2015;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP004,109,99,119,within_system_window,weak_window,system_relevant_first,CP001@130:candidate_window;CP002@101:candidate_window;CP003@138:unstable_window,,CP001@130:candidate_window;CP003@138:unstable_window,W113_V_late_minus_early_peak_influence,target_mode_high,15,1980;1981;1983;1986;1988;1989;1990;1991;1992;2001;2004;2011;2015;2016;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,116,106,126,within_system_window,accepted_window,system_relevant_first,CP002@128:candidate_window,,CP002@128:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_low,15,1982;1993;1994;1995;1997;1998;1999;2002;2007;2008;2014;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@133:accepted_window;CP003@121:accepted_window,,CP002@133:accepted_window,W113_V_late_minus_early_peak_influence,target_mode_low,15,1982;1993;1994;1995;1997;1998;1999;2002;2007;2008;2014;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,112,102,122,within_system_window,accepted_window,system_relevant_first,CP002@127:candidate_window,,CP002@127:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_low,15,1982;1993;1994;1995;1997;1998;1999;2002;2007;2008;2014;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@131:candidate_window,,CP002@131:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_low,15,1982;1993;1994;1995;1997;1998;1999;2002;2007;2008;2014;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,109,99,119,within_system_window,weak_window,system_relevant_first,CP001@123:candidate_window,,,W113_V_late_minus_early_peak_influence,target_mode_low,15,1982;1993;1994;1995;1997;1998;1999;2002;2007;2008;2014;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,CP001,105,98,115,front_or_early,weak_window,system_relevant_first,CP002@133:candidate_window;CP003@130:candidate_window,,CP002@133:candidate_window;CP003@130:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_mid,15,1979;1984;1985;1987;1996;2000;2003;2005;2006;2009;2010;2012;2013;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,CP001,124,114,134,post_window,candidate_window,fallback_no_system_relevant_candidate,,,CP001@124:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_mid,15,1979;1984;1985;1987;1996;2000;2003;2005;2006;2009;2010;2012;2013;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,weak_window,system_relevant_first,CP002@134:candidate_window,,CP002@134:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_mid,15,1979;1984;1985;1987;1996;2000;2003;2005;2006;2009;2010;2012;2013;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,108,98,118,within_system_window,candidate_window,system_relevant_first,CP002@128:weak_window,,CP002@128:weak_window,W113_V_late_minus_early_peak_influence,target_mode_mid,15,1979;1984;1985;1987;1996;2000;2003;2005;2006;2009;2010;2012;2013;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,108,98,118,within_system_window,candidate_window,system_relevant_first,CP001@134:candidate_window,,CP001@134:candidate_window,W113_V_late_minus_early_peak_influence,target_mode_mid,15,1979;1984;1985;1987;1996;2000;2003;2005;2006;2009;2010;2012;2013;2018;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,164,154,168,within_system_window,accepted_window,system_relevant_first,CP002@154:candidate_window;CP003@135:candidate_window,CP003@135:candidate_window,,W160_P_late_minus_early_peak_influence,target_mode_high,15,1983;1990;1991;1992;1995;1997;1998;2010;2013;2016;2017;2019;2020;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,V,CP001,163,153,168,within_system_window,accepted_window,system_relevant_first,CP002@137:candidate_window,CP002@137:candidate_window,,W160_P_late_minus_early_peak_influence,target_mode_high,15,1983;1990;1991;1992;1995;1997;1998;2010;2013;2016;2017;2019;2020;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP001,153,143,163,front_or_early,accepted_window,system_relevant_first,CP002@134:candidate_window;CP003@165:candidate_window,CP002@134:candidate_window,,W160_P_late_minus_early_peak_influence,target_mode_high,15,1983;1990;1991;1992;1995;1997;1998;2010;2013;2016;2017;2019;2020;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP001,161,151,168,within_system_window,accepted_window,system_relevant_first,CP002@137:candidate_window,CP002@137:candidate_window,,W160_P_late_minus_early_peak_influence,target_mode_high,15,1983;1990;1991;1992;1995;1997;1998;2010;2013;2016;2017;2019;2020;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP003,163,153,168,within_system_window,weak_window,system_relevant_first,CP001@149:candidate_window;CP002@130:unstable_window,CP002@130:unstable_window,,W160_P_late_minus_early_peak_influence,target_mode_high,15,1983;1990;1991;1992;1995;1997;1998;2010;2013;2016;2017;2019;2020;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,155,145,165,within_system_window,accepted_window,system_relevant_first,CP002@138:weak_window,CP002@138:weak_window,,W160_P_late_minus_early_peak_influence,target_mode_low,15,1980;1982;1985;1989;1996;1999;2000;2004;2005;2007;2008;2009;2014;2018;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,V,CP001,154,144,164,front_or_early,accepted_window,system_relevant_first,CP002@135:accepted_window,CP002@135:accepted_window,,W160_P_late_minus_early_peak_influence,target_mode_low,15,1980;1982;1985;1989;1996;1999;2000;2004;2005;2007;2008;2009;2014;2018;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP003,153,143,163,front_or_early,accepted_window,system_relevant_first,CP001@132:accepted_window;CP002@167:weak_window,CP001@132:accepted_window,,W160_P_late_minus_early_peak_influence,target_mode_low,15,1980;1982;1985;1989;1996;1999;2000;2004;2005;2007;2008;2009;2014;2018;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP001,163,153,168,within_system_window,accepted_window,system_relevant_first,CP002@143:candidate_window,CP002@143:candidate_window,,W160_P_late_minus_early_peak_influence,target_mode_low,15,1980;1982;1985;1989;1996;1999;2000;2004;2005;2007;2008;2009;2014;2018;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP002,163,153,168,within_system_window,candidate_window,system_relevant_first,CP001@153:candidate_window,,,W160_P_late_minus_early_peak_influence,target_mode_low,15,1980;1982;1985;1989;1996;1999;2000;2004;2005;2007;2008;2009;2014;2018;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,158,148,168,within_system_window,accepted_window,system_relevant_first,CP002@166:unstable_window;CP003@142:accepted_window;CP004@136:weak_window,CP003@142:accepted_window;CP004@136:weak_window,,W160_P_late_minus_early_peak_influence,target_mode_mid,15,1979;1981;1984;1986;1987;1988;1993;1994;2001;2002;2003;2006;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,V,CP001,161,151,168,within_system_window,accepted_window,system_relevant_first,CP002@136:weak_window;CP003@142:weak_window,CP002@136:weak_window;CP003@142:weak_window,,W160_P_late_minus_early_peak_influence,target_mode_mid,15,1979;1981;1984;1986;1987;1988;1993;1994;2001;2002;2003;2006;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,H,CP001,155,145,165,within_system_window,accepted_window,system_relevant_first,CP002@141:candidate_window;CP003@130:weak_window,CP002@141:candidate_window;CP003@130:weak_window,,W160_P_late_minus_early_peak_influence,target_mode_mid,15,1979;1981;1984;1986;1987;1988;1993;1994;2001;2002;2003;2006;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Je,CP002,155,145,165,within_system_window,weak_window,system_relevant_first,CP001@134:weak_window;CP003@149:weak_window,CP001@134:weak_window,,W160_P_late_minus_early_peak_influence,target_mode_mid,15,1979;1981;1984;1986;1987;1988;1993;1994;2001;2002;2003;2006;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,Jw,CP002,158,148,168,within_system_window,candidate_window,system_relevant_first,CP001@134:accepted_window,CP001@134:accepted_window,,W160_P_late_minus_early_peak_influence,target_mode_mid,15,1979;1981;1984;1986;1987;1988;1993;1994;2001;2002;2003;2006;2011;2012;2015,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W160,P,CP001,155,145,165,within_system_window,accepted_window,system_relevant_first,CP002@146:weak_window;CP003@131:weak_window;CP004@167:weak_window,CP003@131:weak_window,,W160_V_earlier_minus_Je_earlier,target_mode_high,15,1980;1987;1989;1993;1999;2003;2005;2007;2008;2014;2018;2020;2021;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
