window_id,bootstrap_id,object,selected_peak_day,peak_score,selected_candidate_id
W113,615,V,118.0,,
W113,615,H,116.0,,
W113,615,Je,108.0,,
W113,615,Jw,108.0,,
W113,616,P,112.0,,
W113,616,V,108.0,,
W113,616,H,115.0,,
W113,616,Je,113.0,,
W113,616,Jw,110.0,,
W113,617,P,103.0,,
W113,617,V,117.0,,
W113,617,H,115.0,,
W113,617,Je,108.0,,
W113,617,Jw,101.0,,
W113,618,P,112.0,,
W113,618,V,115.0,,
W113,618,H,114.0,,
W113,618,Je,109.0,,
W113,618,Jw,109.0,,
W113,619,P,112.0,,
W113,619,V,114.0,,
W113,619,H,114.0,,
W113,619,Je,109.0,,
W113,619,Jw,104.0,,
W113,620,P,117.0,,
W113,620,V,112.0,,
W113,620,H,116.0,,
W113,620,Je,114.0,,
W113,620,Jw,105.0,,
W113,621,P,112.0,,
W113,621,V,119.0,,
W113,621,H,116.0,,
W113,621,Je,111.0,,
W113,621,Jw,108.0,,
W113,622,P,111.0,,
W113,622,V,116.0,,
W113,622,H,115.0,,
W113,622,Je,114.0,,
W113,622,Jw,109.0,,
W113,623,P,114.0,,
W113,623,V,118.0,,
W113,623,H,116.0,,
W113,623,Je,108.0,,
W113,623,Jw,102.0,,
W113,624,P,115.0,,
W113,624,V,112.0,,
W113,624,H,116.0,,
W113,624,Je,114.0,,
W113,624,Jw,105.0,,
W113,625,P,108.0,,
W113,625,V,113.0,,
W113,625,H,111.0,,
W113,625,Je,108.0,,
W113,625,Jw,109.0,,
W113,626,P,111.0,,
W113,626,V,118.0,,
W113,626,H,118.0,,
W113,626,Je,108.0,,
W113,626,Jw,110.0,,
W113,627,P,115.0,,
W113,627,V,111.0,,
W113,627,H,111.0,,
W113,627,Je,107.0,,
W113,627,Jw,103.0,,
W113,628,P,113.0,,
W113,628,V,112.0,,
W113,628,H,117.0,,
W113,628,Je,114.0,,
W113,628,Jw,110.0,,
W113,629,P,111.0,,
W113,629,V,119.0,,
W113,629,H,116.0,,
W113,629,Je,108.0,,
W113,629,Jw,104.0,,
W113,630,P,113.0,,
W113,630,V,111.0,,
W113,630,H,113.0,,
W113,630,Je,108.0,,
W113,630,Jw,109.0,,
W113,631,P,113.0,,
W113,631,V,117.0,,
W113,631,H,116.0,,
W113,631,Je,110.0,,
W113,631,Jw,108.0,,
W113,632,P,115.0,,
W113,632,V,111.0,,
W113,632,H,115.0,,
W113,632,Je,107.0,,
W113,632,Jw,104.0,,
W113,633,P,111.0,,
W113,633,V,111.0,,
W113,633,H,115.0,,
W113,633,Je,108.0,,
W113,633,Jw,110.0,,
W113,634,P,110.0,,
W113,634,V,116.0,,
W113,634,H,114.0,,
W113,634,Je,109.0,,
W113,634,Jw,110.0,,
W113,635,P,110.0,,
W113,635,V,112.0,,
W113,635,H,114.0,,
W113,635,Je,113.0,,
W113,635,Jw,105.0,,
W113,636,P,101.0,,
W113,636,V,117.0,,
W113,636,H,112.0,,
W113,636,Je,108.0,,
W113,636,Jw,107.0,,
W113,637,P,112.0,,
W113,637,V,113.0,,
W113,637,H,114.0,,
W113,637,Je,115.0,,
W113,637,Jw,108.0,,
W113,638,P,113.0,,
W113,638,V,116.0,,
W113,638,H,115.0,,
W113,638,Je,107.0,,
W113,638,Jw,109.0,,
W113,639,P,102.0,,
W113,639,V,118.0,,
W113,639,H,116.0,,
W113,639,Je,108.0,,
W113,639,Jw,109.0,,
W113,640,P,110.0,,
W113,640,V,114.0,,
W113,640,H,114.0,,
W113,640,Je,108.0,,
W113,640,Jw,104.0,,
W113,641,P,114.0,,
W113,641,V,113.0,,
W113,641,H,111.0,,
W113,641,Je,111.0,,
W113,641,Jw,111.0,,
W113,642,P,113.0,,
W113,642,V,114.0,,
W113,642,H,115.0,,
W113,642,Je,110.0,,
W113,642,Jw,112.0,,
W113,643,P,112.0,,
W113,643,V,113.0,,
W113,643,H,115.0,,
W113,643,Je,113.0,,
W113,643,Jw,111.0,,
W113,644,P,110.0,,
W113,644,V,114.0,,
W113,644,H,114.0,,
W113,644,Je,106.0,,
W113,644,Jw,109.0,,
W113,645,P,112.0,,
W113,645,V,113.0,,
W113,645,H,112.0,,
W113,645,Je,108.0,,
W113,645,Jw,109.0,,
W113,646,P,100.0,,
W113,646,V,118.0,,
W113,646,H,117.0,,
W113,646,Je,104.0,,
W113,646,Jw,104.0,,
W113,647,P,110.0,,
W113,647,V,116.0,,
W113,647,H,115.0,,
W113,647,Je,107.0,,
W113,647,Jw,109.0,,
W113,648,P,110.0,,
W113,648,V,114.0,,
W113,648,H,114.0,,
W113,648,Je,107.0,,
W113,648,Jw,101.0,,
W113,649,P,109.0,,
W113,649,V,112.0,,
W113,649,H,113.0,,
W113,649,Je,104.0,,
W113,649,Jw,103.0,,
W113,650,P,112.0,,
W113,650,V,115.0,,
W113,650,H,115.0,,
W113,650,Je,111.0,,
W113,650,Jw,107.0,,
W113,651,P,106.0,,
W113,651,V,114.0,,
W113,651,H,114.0,,
W113,651,Je,108.0,,
W113,651,Jw,101.0,,
W113,652,P,114.0,,
W113,652,V,113.0,,
W113,652,H,115.0,,
W113,652,Je,109.0,,
W113,652,Jw,109.0,,
W113,653,P,118.0,,
W113,653,V,116.0,,
W113,653,H,116.0,,
W113,653,Je,114.0,,
W113,653,Jw,108.0,,
W113,654,P,112.0,,
W113,654,V,112.0,,
W113,654,H,111.0,,
W113,654,Je,108.0,,
W113,654,Jw,100.0,,
W113,655,P,113.0,,
W113,655,V,115.0,,
W113,655,H,115.0,,
W113,655,Je,111.0,,
W113,655,Jw,110.0,,
W113,656,P,110.0,,
W113,656,V,115.0,,
W113,656,H,114.0,,
W113,656,Je,113.0,,
W113,656,Jw,106.0,,
W113,657,P,110.0,,
W113,657,V,114.0,,
W113,657,H,112.0,,
W113,657,Je,108.0,,
W113,657,Jw,109.0,,
W113,658,P,114.0,,
W113,658,V,111.0,,
W113,658,H,114.0,,
W113,658,Je,113.0,,
W113,658,Jw,110.0,,
W113,659,P,113.0,,
W113,659,V,115.0,,
W113,659,H,115.0,,
W113,659,Je,113.0,,
W113,659,Jw,110.0,,
W113,660,P,118.0,,
W113,660,V,113.0,,
W113,660,H,115.0,,
W113,660,Je,106.0,,
W113,660,Jw,103.0,,
W113,661,P,113.0,,
W113,661,V,116.0,,
W113,661,H,115.0,,
W113,661,Je,108.0,,
W113,661,Jw,109.0,,
W113,662,P,106.0,,
W113,662,V,113.0,,
W113,662,H,109.0,,
W113,662,Je,107.0,,
W113,662,Jw,102.0,,
W113,663,P,108.0,,
W113,663,V,114.0,,
W113,663,H,111.0,,
W113,663,Je,107.0,,
W113,663,Jw,102.0,,
W113,664,P,114.0,,
W113,664,V,112.0,,
W113,664,H,115.0,,
W113,664,Je,113.0,,
W113,664,Jw,104.0,,
W113,665,P,116.0,,
W113,665,V,113.0,,
W113,665,H,114.0,,
W113,665,Je,112.0,,
W113,665,Jw,108.0,,
W113,666,P,112.0,,
W113,666,V,113.0,,
W113,666,H,116.0,,
W113,666,Je,112.0,,
W113,666,Jw,109.0,,
W113,667,P,103.0,,
W113,667,V,122.0,,
W113,667,H,116.0,,
W113,667,Je,108.0,,
W113,667,Jw,104.0,,
W113,668,P,111.0,,
W113,668,V,116.0,,
W113,668,H,116.0,,
W113,668,Je,107.0,,
W113,668,Jw,101.0,,
W113,669,P,111.0,,
W113,669,V,114.0,,
W113,669,H,112.0,,
W113,669,Je,107.0,,
W113,669,Jw,108.0,,
W113,670,P,115.0,,
W113,670,V,114.0,,
W113,670,H,116.0,,
W113,670,Je,111.0,,
W113,670,Jw,103.0,,
W113,671,P,118.0,,
W113,671,V,115.0,,
W113,671,H,117.0,,
W113,671,Je,114.0,,
W113,671,Jw,109.0,,
W113,672,P,110.0,,
W113,672,V,114.0,,
W113,672,H,115.0,,
W113,672,Je,109.0,,
W113,672,Jw,110.0,,
W113,673,P,110.0,,
W113,673,V,112.0,,
W113,673,H,113.0,,
W113,673,Je,108.0,,
W113,673,Jw,109.0,,
W113,674,P,112.0,,
W113,674,V,113.0,,
W113,674,H,115.0,,
W113,674,Je,107.0,,
W113,674,Jw,114.0,,
W113,675,P,110.0,,
W113,675,V,115.0,,
W113,675,H,118.0,,
W113,675,Je,102.0,,
W113,675,Jw,110.0,,
W113,676,P,112.0,,
W113,676,V,113.0,,
W113,676,H,112.0,,
W113,676,Je,108.0,,
W113,676,Jw,108.0,,
W113,677,P,109.0,,
W113,677,V,117.0,,
W113,677,H,115.0,,
W113,677,Je,108.0,,
W113,677,Jw,110.0,,
W113,678,P,114.0,,
W113,678,V,112.0,,
W113,678,H,114.0,,
W113,678,Je,112.0,,
W113,678,Jw,103.0,,
W113,679,P,116.0,,
W113,679,V,115.0,,
W113,679,H,115.0,,
W113,679,Je,109.0,,
W113,679,Jw,110.0,,
W113,680,P,106.0,,
W113,680,V,115.0,,
W113,680,H,109.0,,
W113,680,Je,106.0,,
W113,680,Jw,108.0,,
W113,681,P,114.0,,
W113,681,V,114.0,,
W113,681,H,116.0,,
W113,681,Je,112.0,,
W113,681,Jw,112.0,,
W113,682,P,112.0,,
W113,682,V,111.0,,
W113,682,H,112.0,,
W113,682,Je,112.0,,
W113,682,Jw,101.0,,
W113,683,P,109.0,,
W113,683,V,112.0,,
W113,683,H,113.0,,
W113,683,Je,,,no_candidate
W113,683,Jw,107.0,,
W113,684,P,113.0,,
W113,684,V,113.0,,
W113,684,H,114.0,,
W113,684,Je,113.0,,
W113,684,Jw,108.0,,
W113,685,P,116.0,,
W113,685,V,108.0,,
W113,685,H,113.0,,
W113,685,Je,112.0,,
W113,685,Jw,99.0,,
W113,686,P,115.0,,
W113,686,V,114.0,,
W113,686,H,116.0,,
W113,686,Je,114.0,,
W113,686,Jw,108.0,,
W113,687,P,117.0,,
W113,687,V,114.0,,
W113,687,H,115.0,,
W113,687,Je,111.0,,
W113,687,Jw,104.0,,
W113,688,P,113.0,,
W113,688,V,113.0,,
W113,688,H,115.0,,
W113,688,Je,108.0,,
W113,688,Jw,104.0,,
W113,689,P,111.0,,
W113,689,V,114.0,,
W113,689,H,115.0,,
W113,689,Je,112.0,,
W113,689,Jw,104.0,,
W113,690,P,112.0,,
W113,690,V,113.0,,
W113,690,H,113.0,,
W113,690,Je,108.0,,
W113,690,Jw,109.0,,
W113,691,P,111.0,,
W113,691,V,114.0,,
W113,691,H,114.0,,
W113,691,Je,108.0,,
W113,691,Jw,108.0,,
W113,692,P,116.0,,
W113,692,V,115.0,,
W113,692,H,117.0,,
W113,692,Je,112.0,,
W113,692,Jw,110.0,,
W113,693,P,109.0,,
W113,693,V,118.0,,
W113,693,H,113.0,,
W113,693,Je,108.0,,
W113,693,Jw,101.0,,
W113,694,P,111.0,,
W113,694,V,115.0,,
W113,694,H,113.0,,
W113,694,Je,113.0,,
W113,694,Jw,102.0,,
W113,695,P,113.0,,
W113,695,V,115.0,,
W113,695,H,114.0,,
W113,695,Je,110.0,,
W113,695,Jw,108.0,,
W113,696,P,114.0,,
W113,696,V,115.0,,
W113,696,H,114.0,,
W113,696,Je,116.0,,
W113,696,Jw,104.0,,
W113,697,P,112.0,,
W113,697,V,115.0,,
W113,697,H,114.0,,
W113,697,Je,101.0,,
W113,697,Jw,106.0,,
W113,698,P,113.0,,
W113,698,V,110.0,,
W113,698,H,111.0,,
W113,698,Je,112.0,,
W113,698,Jw,101.0,,
W113,699,P,108.0,,
W113,699,V,112.0,,
W113,699,H,116.0,,
W113,699,Je,113.0,,
W113,699,Jw,103.0,,
W113,700,P,112.0,,
W113,700,V,115.0,,
W113,700,H,116.0,,
W113,700,Je,109.0,,
W113,700,Jw,103.0,,
W113,701,P,115.0,,
W113,701,V,112.0,,
W113,701,H,113.0,,
W113,701,Je,106.0,,
W113,701,Jw,100.0,,
W113,702,P,99.0,,
W113,702,V,111.0,,
W113,702,H,110.0,,
W113,702,Je,107.0,,
W113,702,Jw,102.0,,
W113,703,P,123.0,,
W113,703,V,115.0,,
W113,703,H,115.0,,
W113,703,Je,113.0,,
W113,703,Jw,102.0,,
W113,704,P,111.0,,
W113,704,V,119.0,,
W113,704,H,115.0,,
W113,704,Je,113.0,,
W113,704,Jw,110.0,,
W113,705,P,112.0,,
W113,705,V,113.0,,
W113,705,H,115.0,,
W113,705,Je,108.0,,
W113,705,Jw,103.0,,
W113,706,P,113.0,,
W113,706,V,109.0,,
W113,706,H,114.0,,
W113,706,Je,108.0,,
W113,706,Jw,104.0,,
W113,707,P,115.0,,
W113,707,V,113.0,,
W113,707,H,114.0,,
W113,707,Je,107.0,,
W113,707,Jw,101.0,,
W113,708,P,112.0,,
W113,708,V,113.0,,
W113,708,H,114.0,,
W113,708,Je,109.0,,
W113,708,Jw,110.0,,
W113,709,P,116.0,,
W113,709,V,117.0,,
W113,709,H,116.0,,
W113,709,Je,110.0,,
W113,709,Jw,118.0,,
W113,710,P,108.0,,
W113,710,V,116.0,,
W113,710,H,115.0,,
W113,710,Je,107.0,,
W113,710,Jw,107.0,,
W113,711,P,113.0,,
W113,711,V,117.0,,
W113,711,H,117.0,,
W113,711,Je,113.0,,
W113,711,Jw,109.0,,
W113,712,P,111.0,,
W113,712,V,117.0,,
W113,712,H,115.0,,
W113,712,Je,109.0,,
W113,712,Jw,104.0,,
W113,713,P,114.0,,
W113,713,V,113.0,,
W113,713,H,112.0,,
W113,713,Je,109.0,,
W113,713,Jw,109.0,,
W113,714,P,117.0,,
W113,714,V,114.0,,
W113,714,H,116.0,,
W113,714,Je,107.0,,
W113,714,Jw,108.0,,
W113,715,P,111.0,,
W113,715,V,113.0,,
W113,715,H,115.0,,
W113,715,Je,111.0,,
W113,715,Jw,110.0,,
W113,716,P,110.0,,
W113,716,V,116.0,,
W113,716,H,113.0,,
W113,716,Je,109.0,,
W113,716,Jw,110.0,,
W113,717,P,114.0,,
W113,717,V,115.0,,
W113,717,H,116.0,,
W113,717,Je,113.0,,
W113,717,Jw,105.0,,
W113,718,P,115.0,,
W113,718,V,113.0,,
W113,718,H,114.0,,
W113,718,Je,113.0,,
W113,718,Jw,105.0,,
W113,719,P,113.0,,
W113,719,V,110.0,,
W113,719,H,110.0,,
W113,719,Je,108.0,,
W113,719,Jw,102.0,,
W113,720,P,119.0,,
W113,720,V,115.0,,
W113,720,H,114.0,,
W113,720,Je,108.0,,
W113,720,Jw,108.0,,
W113,721,P,112.0,,
W113,721,V,112.0,,
W113,721,H,115.0,,
W113,721,Je,110.0,,
W113,721,Jw,109.0,,
W113,722,P,113.0,,
W113,722,V,115.0,,
W113,722,H,115.0,,
W113,722,Je,109.0,,
W113,722,Jw,109.0,,
W113,723,P,115.0,,
W113,723,V,117.0,,
W113,723,H,116.0,,
W113,723,Je,109.0,,
W113,723,Jw,109.0,,
W113,724,P,112.0,,
W113,724,V,115.0,,
W113,724,H,115.0,,
W113,724,Je,113.0,,
W113,724,Jw,108.0,,
W113,725,P,111.0,,
W113,725,V,110.0,,
W113,725,H,113.0,,
W113,725,Je,113.0,,
W113,725,Jw,102.0,,
W113,726,P,112.0,,
W113,726,V,118.0,,
W113,726,H,115.0,,
W113,726,Je,107.0,,
W113,726,Jw,109.0,,
W113,727,P,113.0,,
W113,727,V,112.0,,
W113,727,H,111.0,,
W113,727,Je,110.0,,
W113,727,Jw,111.0,,
W113,728,P,110.0,,
W113,728,V,114.0,,
W113,728,H,113.0,,
W113,728,Je,109.0,,
W113,728,Jw,111.0,,
W113,729,P,112.0,,
W113,729,V,118.0,,
W113,729,H,115.0,,
W113,729,Je,112.0,,
W113,729,Jw,103.0,,
W113,730,P,116.0,,
W113,730,V,112.0,,
W113,730,H,115.0,,
W113,730,Je,113.0,,
W113,730,Jw,105.0,,
W113,731,P,112.0,,
W113,731,V,115.0,,
W113,731,H,115.0,,
W113,731,Je,113.0,,
W113,731,Jw,107.0,,
W113,732,P,104.0,,
W113,732,V,117.0,,
W113,732,H,114.0,,
W113,732,Je,108.0,,
W113,732,Jw,100.0,,
W113,733,P,102.0,,
W113,733,V,116.0,,
W113,733,H,116.0,,
W113,733,Je,117.0,,
W113,733,Jw,104.0,,
W113,734,P,112.0,,
W113,734,V,115.0,,
W113,734,H,115.0,,
W113,734,Je,113.0,,
W113,734,Jw,104.0,,
W113,735,P,112.0,,
W113,735,V,106.0,,
W113,735,H,116.0,,
W113,735,Je,114.0,,
W113,735,Jw,102.0,,
W113,736,P,119.0,,
W113,736,V,117.0,,
W113,736,H,117.0,,
W113,736,Je,112.0,,
W113,736,Jw,108.0,,
W113,737,P,113.0,,
W113,737,V,116.0,,
W113,737,H,115.0,,
W113,737,Je,114.0,,
W113,737,Jw,109.0,,
W113,738,P,114.0,,
W113,738,V,114.0,,
W113,738,H,116.0,,
W113,738,Je,115.0,,
W113,738,Jw,106.0,,
W113,739,P,117.0,,
W113,739,V,123.0,,
W113,739,H,116.0,,
W113,739,Je,113.0,,
W113,739,Jw,102.0,,
W113,740,P,115.0,,
W113,740,V,113.0,,
W113,740,H,115.0,,
W113,740,Je,112.0,,
W113,740,Jw,108.0,,
W113,741,P,116.0,,
W113,741,V,114.0,,
W113,741,H,114.0,,
W113,741,Je,111.0,,
W113,741,Jw,108.0,,
W113,742,P,114.0,,
W113,742,V,112.0,,
W113,742,H,113.0,,
W113,742,Je,108.0,,
W113,742,Jw,109.0,,
W113,743,P,114.0,,
W113,743,V,114.0,,
W113,743,H,115.0,,
W113,743,Je,114.0,,
W113,743,Jw,110.0,,
W113,744,P,110.0,,
W113,744,V,119.0,,
W113,744,H,117.0,,
W113,744,Je,112.0,,
W113,744,Jw,103.0,,
W113,745,P,124.0,,
W113,745,V,116.0,,
W113,745,H,113.0,,
W113,745,Je,107.0,,
W113,745,Jw,115.0,,
W113,746,P,112.0,,
W113,746,V,113.0,,
W113,746,H,114.0,,
W113,746,Je,107.0,,
W113,746,Jw,105.0,,
W113,747,P,111.0,,
W113,747,V,117.0,,
W113,747,H,114.0,,
W113,747,Je,113.0,,
W113,747,Jw,113.0,,
W113,748,P,108.0,,
W113,748,V,117.0,,
W113,748,H,116.0,,
W113,748,Je,108.0,,
W113,748,Jw,108.0,,
W113,749,P,113.0,,
W113,749,V,111.0,,
W113,749,H,113.0,,
W113,749,Je,114.0,,
W113,749,Jw,105.0,,
W113,750,P,112.0,,
W113,750,V,113.0,,
W113,750,H,114.0,,
W113,750,Je,107.0,,
W113,750,Jw,104.0,,
W113,751,P,116.0,,
W113,751,V,114.0,,
W113,751,H,115.0,,
W113,751,Je,113.0,,
W113,751,Jw,102.0,,
W113,752,P,113.0,,
W113,752,V,114.0,,
W113,752,H,115.0,,
W113,752,Je,112.0,,
W113,752,Jw,105.0,,
W113,753,P,111.0,,
W113,753,V,114.0,,
W113,753,H,114.0,,
W113,753,Je,108.0,,
W113,753,Jw,102.0,,
W113,754,P,113.0,,
W113,754,V,111.0,,
W113,754,H,114.0,,
W113,754,Je,108.0,,
W113,754,Jw,110.0,,
W113,755,P,114.0,,
W113,755,V,108.0,,
W113,755,H,115.0,,
W113,755,Je,112.0,,
W113,755,Jw,111.0,,
W113,756,P,106.0,,
W113,756,V,113.0,,
W113,756,H,113.0,,
W113,756,Je,108.0,,
W113,756,Jw,103.0,,
W113,757,P,111.0,,
W113,757,V,112.0,,
W113,757,H,113.0,,
W113,757,Je,109.0,,
W113,757,Jw,100.0,,
W113,758,P,115.0,,
W113,758,V,112.0,,
W113,758,H,116.0,,
W113,758,Je,113.0,,
W113,758,Jw,111.0,,
W113,759,P,115.0,,
W113,759,V,122.0,,
W113,759,H,120.0,,
W113,759,Je,113.0,,
W113,759,Jw,105.0,,
W113,760,P,111.0,,
W113,760,V,114.0,,
W113,760,H,116.0,,
W113,760,Je,109.0,,
W113,760,Jw,109.0,,
W113,761,P,111.0,,
W113,761,V,115.0,,
W113,761,H,115.0,,
W113,761,Je,107.0,,
W113,761,Jw,101.0,,
W113,762,P,111.0,,
W113,762,V,114.0,,
W113,762,H,115.0,,
W113,762,Je,109.0,,
W113,762,Jw,108.0,,
W113,763,P,111.0,,
W113,763,V,113.0,,
W113,763,H,112.0,,
W113,763,Je,111.0,,
W113,763,Jw,109.0,,
W113,764,P,111.0,,
W113,764,V,113.0,,
W113,764,H,113.0,,
W113,764,Je,108.0,,
W113,764,Jw,107.0,,
W113,765,P,114.0,,
W113,765,V,114.0,,
W113,765,H,115.0,,
W113,765,Je,113.0,,
W113,765,Jw,111.0,,
W113,766,P,114.0,,
W113,766,V,112.0,,
W113,766,H,114.0,,
W113,766,Je,115.0,,
W113,766,Jw,114.0,,
W113,767,P,114.0,,
W113,767,V,113.0,,
W113,767,H,116.0,,
W113,767,Je,113.0,,
W113,767,Jw,108.0,,
W113,768,P,109.0,,
W113,768,V,113.0,,
W113,768,H,114.0,,
W113,768,Je,110.0,,
W113,768,Jw,107.0,,
W113,769,P,111.0,,
W113,769,V,114.0,,
W113,769,H,114.0,,
W113,769,Je,111.0,,
W113,769,Jw,111.0,,
W113,770,P,112.0,,
W113,770,V,114.0,,
W113,770,H,115.0,,
W113,770,Je,112.0,,
W113,770,Jw,107.0,,
W113,771,P,127.0,,
W113,771,V,112.0,,
W113,771,H,115.0,,
W113,771,Je,108.0,,
W113,771,Jw,103.0,,
W113,772,P,115.0,,
W113,772,V,112.0,,
W113,772,H,115.0,,
W113,772,Je,115.0,,
W113,772,Jw,107.0,,
W113,773,P,109.0,,
W113,773,V,114.0,,
W113,773,H,114.0,,
W113,773,Je,115.0,,
W113,773,Jw,102.0,,
W113,774,P,114.0,,
W113,774,V,113.0,,
W113,774,H,114.0,,
W113,774,Je,112.0,,
W113,774,Jw,106.0,,
W113,775,P,115.0,,
W113,775,V,111.0,,
W113,775,H,115.0,,
W113,775,Je,114.0,,
W113,775,Jw,109.0,,
W113,776,P,113.0,,
W113,776,V,116.0,,
W113,776,H,115.0,,
W113,776,Je,112.0,,
W113,776,Jw,112.0,,
W113,777,P,116.0,,
W113,777,V,112.0,,
W113,777,H,116.0,,
W113,777,Je,115.0,,
W113,777,Jw,102.0,,
W113,778,P,109.0,,
W113,778,V,115.0,,
W113,778,H,115.0,,
W113,778,Je,107.0,,
W113,778,Jw,108.0,,
W113,779,P,113.0,,
W113,779,V,115.0,,
W113,779,H,116.0,,
W113,779,Je,108.0,,
W113,779,Jw,108.0,,
W113,780,P,112.0,,
W113,780,V,123.0,,
W113,780,H,122.0,,
W113,780,Je,114.0,,
W113,780,Jw,111.0,,
W113,781,P,112.0,,
W113,781,V,115.0,,
W113,781,H,114.0,,
W113,781,Je,113.0,,
W113,781,Jw,109.0,,
W113,782,P,109.0,,
W113,782,V,117.0,,
W113,782,H,115.0,,
W113,782,Je,108.0,,
W113,782,Jw,110.0,,
W113,783,P,120.0,,
W113,783,V,112.0,,
W113,783,H,117.0,,
W113,783,Je,111.0,,
W113,783,Jw,104.0,,
W113,784,P,115.0,,
W113,784,V,114.0,,
W113,784,H,114.0,,
W113,784,Je,114.0,,
W113,784,Jw,103.0,,
W113,785,P,114.0,,
W113,785,V,114.0,,
W113,785,H,116.0,,
W113,785,Je,108.0,,
W113,785,Jw,103.0,,
W113,786,P,115.0,,
W113,786,V,123.0,,
W113,786,H,116.0,,
W113,786,Je,116.0,,
W113,786,Jw,111.0,,
W113,787,P,112.0,,
W113,787,V,117.0,,
W113,787,H,116.0,,
W113,787,Je,112.0,,
W113,787,Jw,110.0,,
W113,788,P,111.0,,
W113,788,V,114.0,,
W113,788,H,114.0,,
W113,788,Je,109.0,,
W113,788,Jw,108.0,,
W113,789,P,112.0,,
W113,789,V,116.0,,
W113,789,H,114.0,,
W113,789,Je,107.0,,
W113,789,Jw,109.0,,
W113,790,P,108.0,,
W113,790,V,121.0,,
W113,790,H,115.0,,
W113,790,Je,113.0,,
W113,790,Jw,110.0,,
W113,791,P,115.0,,
W113,791,V,110.0,,
W113,791,H,114.0,,
W113,791,Je,112.0,,
W113,791,Jw,111.0,,
W113,792,P,110.0,,
W113,792,V,115.0,,
W113,792,H,114.0,,
W113,792,Je,112.0,,
W113,792,Jw,103.0,,
W113,793,P,109.0,,
W113,793,V,115.0,,
W113,793,H,114.0,,
W113,793,Je,113.0,,
W113,793,Jw,107.0,,
W113,794,P,114.0,,
W113,794,V,123.0,,
W113,794,H,119.0,,
W113,794,Je,113.0,,
W113,794,Jw,111.0,,
W113,795,P,117.0,,
W113,795,V,109.0,,
W113,795,H,114.0,,
W113,795,Je,117.0,,
W113,795,Jw,104.0,,
W113,796,P,113.0,,
W113,796,V,113.0,,
W113,796,H,116.0,,
W113,796,Je,114.0,,
W113,796,Jw,106.0,,
W113,797,P,109.0,,
W113,797,V,115.0,,
W113,797,H,115.0,,
W113,797,Je,110.0,,
W113,797,Jw,106.0,,
W113,798,P,113.0,,
W113,798,V,115.0,,
W113,798,H,115.0,,
W113,798,Je,113.0,,
W113,798,Jw,111.0,,
W113,799,P,114.0,,
W113,799,V,121.0,,
W113,799,H,117.0,,
W113,799,Je,113.0,,
W113,799,Jw,105.0,,
W113,800,P,116.0,,
W113,800,V,115.0,,
W113,800,H,115.0,,
W113,800,Je,108.0,,
W113,800,Jw,107.0,,
W113,801,P,113.0,,
W113,801,V,114.0,,
W113,801,H,116.0,,
W113,801,Je,111.0,,
W113,801,Jw,108.0,,
W113,802,P,107.0,,
W113,802,V,117.0,,
W113,802,H,116.0,,
W113,802,Je,107.0,,
W113,802,Jw,104.0,,
W113,803,P,119.0,,
W113,803,V,113.0,,
W113,803,H,115.0,,
W113,803,Je,109.0,,
W113,803,Jw,108.0,,
W113,804,P,112.0,,
W113,804,V,123.0,,
W113,804,H,116.0,,
W113,804,Je,109.0,,
W113,804,Jw,111.0,,
W113,805,P,114.0,,
W113,805,V,114.0,,
W113,805,H,116.0,,
W113,805,Je,111.0,,
W113,805,Jw,106.0,,
W113,806,P,114.0,,
W113,806,V,112.0,,
W113,806,H,115.0,,
W113,806,Je,113.0,,
W113,806,Jw,108.0,,
W113,807,P,115.0,,
W113,807,V,119.0,,
W113,807,H,115.0,,
W113,807,Je,115.0,,
W113,807,Jw,112.0,,
W113,808,P,112.0,,
W113,808,V,112.0,,
W113,808,H,111.0,,
W113,808,Je,106.0,,
W113,808,Jw,109.0,,
W113,809,P,114.0,,
W113,809,V,114.0,,
W113,809,H,115.0,,
W113,809,Je,118.0,,
W113,809,Jw,107.0,,
W113,810,P,110.0,,
W113,810,V,116.0,,
W113,810,H,114.0,,
W113,810,Je,108.0,,
W113,810,Jw,112.0,,
W113,811,P,113.0,,
W113,811,V,116.0,,
W113,811,H,115.0,,
W113,811,Je,109.0,,
W113,811,Jw,104.0,,
W113,812,P,113.0,,
W113,812,V,107.0,,
W113,812,H,115.0,,
W113,812,Je,108.0,,
W113,812,Jw,111.0,,
W113,813,P,110.0,,
W113,813,V,109.0,,
W113,813,H,110.0,,
W113,813,Je,106.0,,
W113,813,Jw,108.0,,
W113,814,P,115.0,,
W113,814,V,114.0,,
W113,814,H,116.0,,
W113,814,Je,113.0,,
W113,814,Jw,109.0,,
W113,815,P,111.0,,
W113,815,V,112.0,,
W113,815,H,111.0,,
W113,815,Je,106.0,,
W113,815,Jw,107.0,,
W113,816,P,109.0,,
W113,816,V,113.0,,
W113,816,H,113.0,,
W113,816,Je,107.0,,
W113,816,Jw,106.0,,
W113,817,P,116.0,,
W113,817,V,109.0,,
W113,817,H,114.0,,
W113,817,Je,113.0,,
W113,817,Jw,115.0,,
W113,818,P,116.0,,
W113,818,V,114.0,,
W113,818,H,115.0,,
W113,818,Je,112.0,,
W113,818,Jw,109.0,,
W113,819,P,112.0,,
W113,819,V,114.0,,
W113,819,H,114.0,,
W113,819,Je,108.0,,
W113,819,Jw,106.0,,
W113,820,P,113.0,,
W113,820,V,114.0,,
